Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,Newtonsoft.Json,Newtonsoft.Json.Serialization,JsonSerializerInternalWriter,"WriteObjectStart(JsonWriter writer, object value, JsonContract contract, JsonProperty? member, JsonContainerContract? collectionContract, JsonProperty? containerProperty)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,182,1160,29,1645,0,0,0,0,0,37,0,0,273,151,0,0,0,0,6,2,2,6,2,3
Feature Envy,Newtonsoft.Json,Newtonsoft.Json.Serialization,JsonSerializerInternalWriter,"ShouldSerialize(JsonWriter writer, JsonProperty property, object target)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,182,1160,29,1645,0,0,0,0,0,37,0,0,273,151,0,0,0,0,3,2,2,0,2,3
Feature Envy,Newtonsoft.Json,Newtonsoft.Json.Utilities,ImmutableCollectionsUtils,"TryBuildImmutableForArrayContract(Type underlyingType, Type collectionItemType, [NotNullWhen(true)]out Type? createdType, [NotNullWhen(true)]out ObjectConstructor<object>? parameterizedCreator)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,182,1160,0,1645,0,0,0,0,0,2,0,0,263,211,0,0,0,0,4,3,2.076923076923077,0,0,23
Feature Envy,Emby.Dlna,Emby.Dlna.Main,DlnaEntryPoint,RegisterServerEndpoints(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,84,148,3,318,0,0,0,0,0,15,0,0,15,3,0,0,0,0,0,2,2,3,4,23
Feature Envy,Emby.Photos,Emby.Photos,PhotoProvider,"HasChanged(BaseItem item, IDirectoryService directoryService)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,2,2,0,0,3
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.Data,SqliteItemRepository,"SaveMediaStreams(Guid id, List<MediaStream> streams, CancellationToken cancellationToken)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,217,775,68,1533,0,0,0,0,0,98,0,0,166,119,0,0,0,0,3,2,2,1,0,26
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.EntryPoints,ExternalPortForwarding,GetConfigIdentifier(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,217,775,2,1533,0,0,0,0,0,12,0,0,44,11,0,0,0,0,0,2,2,0,3,8
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.Library.Validators,PeopleValidator,"ValidatePeople(CancellationToken cancellationToken, IProgress<double> progress)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,217,775,0,1533,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2,3,2.066666666666667,0,0,3
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.LiveTv,LiveTvManager,"GetProgram(ProgramInfo info, Dictionary<Guid, LiveTvProgram> allExistingPrograms, LiveTvChannel channel, ChannelType channelType, string serviceName, CancellationToken cancellationToken)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,217,775,21,1533,0,0,0,0,0,72,0,0,91,24,0,0,0,0,6,3,2.05,0,4,19
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.LiveTv,LiveTvManager,"GetProgram(string id, CancellationToken cancellationToken, User user = null)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,217,775,21,1533,0,0,0,0,0,72,0,0,91,24,0,0,0,0,3,2,2,1,4,19
Feature Envy,Emby.Server.Implementations,Emby.Server.Implementations.Security,AuthenticationRepository,Update(AuthenticationInfo info),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,217,775,9,1533,0,0,0,0,0,10,0,0,10,9,0,0,0,0,1,3,2.235294117647059,0,0,1
Feature Envy,Jellyfin.Api,Jellyfin.Api.Controllers,PlaylistsController,"CreatePlaylist([FromQuery, ParameterObsolete] string? name, [FromQuery, ModelBinder(typeof(CommaDelimitedArrayModelBinder)), ParameterObsolete] IReadOnlyList<Guid> ids, [FromQuery, ParameterObsolete] Guid? userId, [FromQuery, ParameterObsolete] string? mediaType, [FromBody(EmptyBodyBehavior = EmptyBodyBehavior.Allow)] CreatePlaylistDto? createPlaylistRequest)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,176,148,0,606,0,0,0,0,0,5,0,0,450,64,0,0,0,0,5,2,2,0,0,4
Feature Envy,Jellyfin.Api,Jellyfin.Api.Helpers,RequestHelpers,"GetSession(ISessionManager sessionManager, IAuthorizationContext authContext, HttpRequest request)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,176,148,4,606,0,0,0,0,0,4,0,0,97,54,0,0,0,0,3,3,2.3333333333333335,0,0,0
Feature Envy,Jellyfin.Server.Implementations,Jellyfin.Server.Implementations.Activity,ActivityManager,ConvertToOldModel(ActivityLog entry),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53,49,1,114,0,0,0,0,0,4,0,0,4,1,0,0,0,0,1,0,0,0,0,1
Feature Envy,Jellyfin.Server.Implementations,Jellyfin.Server.Implementations.Users,UserManager,"UpdateConfigurationAsync(Guid userId, UserConfiguration config)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,53,49,7,114,0,0,0,0,0,30,0,0,49,14,0,0,0,0,2,3,2.076923076923077,0,0,13
Feature Envy,Jellyfin.Server.Implementations,Jellyfin.Server.Implementations.Users,UserManager,"AuthenticateLocalUser(string username, string password, User? user, string remoteEndPoint)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,53,49,7,114,0,0,0,0,0,30,0,0,49,14,0,0,0,0,4,3,2375,2,0,13
Feature Envy,Jellyfin.Server,Jellyfin.Server.Extensions,ApiServiceCollectionExtensions,"AddProxyAddresses(NetworkConfiguration config, string[] allowedProxies, ForwardedHeadersOptions options)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,33,7,68,0,0,0,0,0,7,0,0,15,15,0,0,0,0,3,2,2,0,0,0
Feature Envy,MediaBrowser.Controller,MediaBrowser.Controller.Entities,BaseItem,"SetImage(ItemImageInfo image, int index)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,184,686,110,811,0,0,0,0,0,116,0,0,369,322,0,0,0,0,2,2,2,1,5,6
Feature Envy,MediaBrowser.Controller,MediaBrowser.Controller.Entities.TV,Series,GetChildCount(User user),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,184,686,22,811,0,0,0,0,0,22,0,0,56,56,0,0,0,0,1,2,2,1,0,0
Feature Envy,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata.Parsers,BaseItemXmlParser,"FetchDataFromXmlNode(XmlReader reader, MetadataResult<T> itemResult)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,57,14,72,0,0,0,0,0,17,0,0,21,18,0,0,0,0,2,2,2,14,1,2
Feature Envy,MediaBrowser.Model,MediaBrowser.Model.Dlna,DeviceProfile,GetModelProfileCondition(ProfileCondition c),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,195,139,7,154,0,0,0,0,0,7,0,0,119,108,0,0,0,0,1,0,0,0,0,0
Feature Envy,MediaBrowser.XbmcMetadata,MediaBrowser.XbmcMetadata.Parsers,BaseNfoParser,"FetchFromVideoNode(XmlReader reader, T item)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,25,74,9,93,0,0,0,0,0,11,0,0,17,15,0,0,0,0,2,2,2,0,1,2
Feature Envy,ScreenToGif,ScreenToGif.Controls,NotificationBox,"CancelEncoding_Clicked(object sender, RoutedEventArgs args)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,69,503,1956,10,2782,0,0,0,0,0,14,0,0,585,336,0,0,0,0,2,3,2.5,0,4,4
Feature Envy,ScreenToGif,ScreenToGif.Controls,HideableTabControl,AnimateOrNot(bool add = false),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,69,503,1956,0,2782,0,0,0,0,0,12,0,0,585,336,0,0,0,0,1,3,2.2857142857142856,0,6,6
Feature Envy,ScreenToGif,ScreenToGif.ImageUtil.Gif.Decoder,GifFile,"Read(Stream stream, bool metadataOnly)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,503,1956,3,2782,0,0,0,0,0,3,0,0,36,36,0,0,0,0,2,2,2,1,0,0
Feature Envy,ScreenToGif,ScreenToGif.ViewModel.Tasks,BorderViewModel,FromSettings(bool isManual = false),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,503,1956,3,2782,0,0,0,0,0,3,0,0,23,23,0,0,0,0,1,0,0,0,5,5
Feature Envy,ScreenToGif,ScreenToGif.Util,ActionStack,"Undo(List<FrameInfo> current, bool pushToRedo = true)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,503,1956,3,2782,0,0,0,0,0,16,0,0,475,378,0,0,0,0,2,3,2.0681818181818183,3,0,2
Feature Envy,ScreenToGif,ScreenToGif.Capture,DirectCachedCapture,CaptureWithCursor(FrameInfo frame),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,503,1956,5,2782,0,0,0,0,0,8,0,0,61,34,0,0,0,0,1,4,2.2903225806451615,0,3,3
Feature Envy,ScreenToGif,ScreenToGif.Capture,DirectChangedCachedCapture,Capture(FrameInfo frame),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,503,1956,2,2782,0,0,0,0,0,2,0,0,61,34,0,0,0,0,1,4,2.2580645161290325,0,0,0
Feature Envy,ScreenToGif,ScreenToGif.Capture,DirectChangedImageCapture,Capture(FrameInfo frame),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,503,1956,2,2782,0,0,0,0,0,2,0,0,61,34,0,0,0,0,1,3,2.161290322580645,0,0,0
Feature Envy,ScreenToGif,ScreenToGif.Capture,DirectImageCapture,"GetCursor(Texture2D screenTexture, OutputDuplicateFrameInformation info, FrameInfo frame)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,503,1956,11,2782,0,0,0,0,0,19,0,0,61,34,0,0,0,0,3,3,2.25,0,12,0
Feature Envy,ScreenToGif,ScreenToGif.Util,GifskiInterop,"AddFrame(IntPtr handle, uint index, string path, int delay, double lastTimestamp = 0, bool isLast = false)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59,503,1956,0,2782,0,0,0,0,0,7,0,0,475,378,0,0,0,0,6,2,2,4,1,10
Feature Envy,ScreenToGif,ScreenToGif.Capture,ImageCapture,Capture(FrameInfo frame),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,503,1956,3,2782,0,0,0,0,0,7,0,0,61,34,0,0,0,0,1,3,2.2,0,4,0
Feature Envy,ScreenToGif,ScreenToGif.Capture,ImageCapture,Save(FrameInfo frame),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,503,1956,3,2782,0,0,0,0,0,7,0,0,61,34,0,0,0,0,1,3,3,0,4,0
Feature Envy,ScreenToGif,ScreenToGif.Util,WebHelper,GetProxy(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,503,1956,13,2782,0,0,0,0,0,16,0,0,475,378,0,0,0,0,0,2,2,1,0,1
Feature Envy,ScreenToGif,ScreenToGif.ImageUtil,ImageMethods,"PaintAndCutForTransparency(ExportProject project, System.Windows.Media.Color? source, System.Windows.Media.Color chroma, int taskId, CancellationTokenSource tokenSource)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503,1956,47,2782,0,0,0,0,0,47,0,0,47,47,0,0,0,0,5,2,2,1,0,0
Feature Envy,ScreenToGif,ScreenToGif.Util,Native,"CaptureWindow(IntPtr handle, double scale)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59,503,1956,94,2782,0,0,0,0,0,104,0,0,475,378,0,0,0,0,2,2,2,11,0,0
Feature Envy,osu.Game.Rulesets.Osu,osu.Game.Rulesets.Osu.Mods,OsuModRelax,Update(Playfield playfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,178,264,0,548,0,0,0,0,0,3,0,0,68,40,0,0,0,0,1,4,3.25,0,6,7
Feature Envy,osu.Game.Rulesets.Osu,osu.Game.Rulesets.Osu.Objects,Slider,CreateNestedHitObjects(CancellationToken cancellationToken),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,178,264,5,548,0,0,0,0,0,7,0,0,24,20,0,0,0,0,1,2,2,1,4,3
Feature Envy,osu.Game.Rulesets.Osu,osu.Game.Rulesets.Osu.Skinning.Default,DefaultSpinnerDisc,"updateStateTransforms(DrawableHitObject drawableHitObject, ArmedState state)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,178,264,0,548,0,0,0,0,0,6,0,0,61,20,0,0,0,0,2,2,2,1,9,13
Feature Envy,osu.Game.Rulesets.Taiko,osu.Game.Rulesets.Taiko.Edit,TaikoSelectionHandler,SetRimState(bool state),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,128,177,3,329,0,0,0,0,0,6,0,0,15,12,0,0,0,0,1,3,2.3333333333333335,0,0,2
Feature Envy,osu.Game.Tournament,osu.Game.Tournament.Screens.Drawings,DrawingsScreen,"load(TextureStore textures, Storage storage)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,121,70,0,262,0,0,0,0,0,5,0,0,5,0,0,0,0,0,2,3,2.2857142857142856,2,7,8
Feature Envy,osu.Game,osu.Game.Online.API.Requests.Responses,APILegacyScoreInfo,CreateScoreInfo(RulesetStore rulesets),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1813,2800,1,6032,0,0,0,0,0,1,0,0,10,8,0,0,0,0,1,2,2,0,0,0
Feature Envy,osu.Game,osu.Game.Online.Multiplayer,StatefulMultiplayerClient,"ChangeSettings(Optional<string> name = default, Optional<PlaylistItem> item = default)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1813,2800,21,6032,0,0,0,0,0,29,0,0,50,26,0,0,0,0,2,3,2.4,1,3,4
Feature Envy,osu.Game,osu.Game.Online.Multiplayer,StatefulMultiplayerClient,ChangeSettings(MultiplayerRoomSettings settings),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1813,2800,21,6032,0,0,0,0,0,29,0,0,50,26,0,0,0,0,1,0,0,0,3,4
Feature Envy,osu.Game,osu.Game.Overlays.Chat.Tabs,ChannelTabItem,load(OsuColour colours),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,1813,2800,4,6032,0,0,0,0,0,10,0,0,26,13,0,0,0,0,1,0,0,0,4,6
Feature Envy,osu.Game,osu.Game.Overlays.Comments,CommentsContainer,load(OverlayColourProvider colourProvider),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,1813,2800,1,6032,0,0,0,0,0,8,0,0,75,16,0,0,0,0,1,2,2,0,8,10
Feature Envy,osu.Game,osu.Game.Overlays.Mods,ModSection,"updateButtonSelection(ModButton button, IReadOnlyList<Mod> newSelectedMods)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1813,2800,3,6032,0,0,0,0,0,10,0,0,45,13,0,0,0,0,2,2,2,0,6,7
Feature Envy,osu.Game,osu.Game.Overlays.Profile.Header,DetailHeaderContainer,updateDisplay(User user),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1813,2800,0,6032,0,0,0,0,0,2,0,0,13,2,0,0,0,0,1,2,2,0,7,8
Feature Envy,osu.Game,osu.Game.Overlays.Profile.Sections.Kudosu,DrawableKudosuHistoryItem,getString(APIKudosuHistory item),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1813,2800,0,6032,0,0,0,0,0,2,0,0,7,3,0,0,0,0,1,2,2,0,0,4
Feature Envy,osu.Game,osu.Game.Overlays.Settings.Sections.General,LoginSettings,onlineStateChanged(ValueChangedEvent<APIState> state),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1813,2800,9,6032,0,0,0,0,0,15,0,0,33,23,0,0,0,0,1,3,2.4285714285714284,0,5,5
Feature Envy,osu.Game,osu.Game.Rulesets.Objects.Legacy,ConvertHitObjectParser,Parse(string text),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1813,2800,14,6032,0,0,0,0,0,21,0,0,34,20,0,0,0,0,1,2,2,11,0,0
Feature Envy,osu.Game,osu.Game.Screens.OnlinePlay.Multiplayer,MultiplayerMatchSubScreen,load(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,1813,2800,2,6032,0,0,0,0,0,8,0,0,54,25,0,0,0,0,0,3,2.2,0,6,6
Feature Envy,osu.Game,osu.Game.Screens.OnlinePlay.Playlists,Playlists,UpdatePollingRate(bool isIdle),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1813,2800,5,6032,0,0,0,0,0,5,0,0,53,22,0,0,0,0,1,2,2,0,0,0
Feature Envy,osu.Game,osu.Game.Screens.Play,Player,updateGameplayState(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,1813,2800,6,6032,0,0,0,0,0,34,0,0,271,94,0,0,0,0,0,0,0,0,17,18
Feature Envy,osu.Game,osu.Game.Screens.Play,SpectatorPlayer,load(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1813,2800,4,6032,0,0,0,0,0,8,0,0,271,94,0,0,0,0,0,3,3,0,0,1
Feature Envy,osu.Game,osu.Game.Screens.Select.Carousel,DrawableCarouselBeatmap,"load(BeatmapManager manager, SongSelect songSelect)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,1813,2800,0,6032,0,0,0,0,0,7,0,0,70,24,0,0,0,0,2,2,2,0,8,10
Feature Envy,Radarr.Core,NzbDrone.Core.Datastore.Migration,ProfileUpdater159,GetProfiles(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,159,1428,1474,0,2903,0,0,0,0,0,3,0,0,163,134,0,0,0,0,0,2,2,0,2,4
Feature Envy,Radarr.Core,NzbDrone.Core.DecisionEngine.Specifications,BlockedIndexerSpecification,"IsSatisfiedBy(RemoteMovie subject, SearchCriteriaBase searchCriteria)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,1428,1474,0,2903,0,0,0,0,0,2,0,0,29,3,0,0,0,0,2,4,2.5,0,0,3
Feature Envy,Radarr.Core,NzbDrone.Core.Download.Clients.DownloadStation,UsenetDownloadStation,GetItems(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1428,1474,14,2903,0,0,0,0,0,20,0,0,51,33,0,0,0,0,0,3,2.272727272727273,7,0,0
Feature Envy,Radarr.Core,NzbDrone.Core.Download.Clients.UTorrent,UTorrent,"AddFromMagnetLink(RemoteMovie remoteMovie, string hash, string magnetLink)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1428,1474,2,2903,0,0,0,0,0,10,0,0,28,17,0,0,0,0,3,3,2.1666666666666665,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.Download.Clients.UTorrent,UTorrentTorrentJsonConverter,"ReadJson(JsonReader reader, Type objectType, object existingValue, JsonSerializer serializer)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1428,1474,3,2903,0,0,0,0,0,3,0,0,28,17,0,0,0,0,4,2,2,0,0,0
Feature Envy,Radarr.Core,NzbDrone.Core.Download,DownloadClientItemClientInfo,FromDownloadClient(DownloadClientBase<TSettings> downloadClient),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1428,1474,1,2903,0,0,0,0,0,1,0,0,55,25,0,0,0,0,1,0,0,0,0,0
Feature Envy,Radarr.Core,NzbDrone.Core.Download,FailedDownloadService,ProcessFailed(TrackedDownload trackedDownload),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1428,1474,0,2903,0,0,0,0,0,5,0,0,55,25,0,0,0,0,1,4,2.5,1,0,3
Feature Envy,Radarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(MovieGrabbedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,4,3,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(MovieImportedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.3333333333333335,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(DownloadCompletedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.6666666666666665,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(DownloadFailedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.6666666666666665,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(DownloadIgnoredEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.6666666666666665,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(MoviesDeletedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.3333333333333335,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.Download,TorrentClientBase,"DownloadFromMagnetUrl(RemoteMovie remoteMovie, string magnetUrl)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,1428,1474,4,2903,0,0,0,0,0,5,0,0,55,25,0,0,0,0,2,3,2.2,1,0,0
Feature Envy,Radarr.Core,NzbDrone.Core.History,HistoryService,Handle(MovieGrabbedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,5,3.5517241379310347,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.History,HistoryService,Handle(MovieImportedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,4,2.7,1,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.History,HistoryService,Handle(MovieFileDeletedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,3,2.5,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.History,HistoryService,Handle(MovieFileRenamedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,4,2.857142857142857,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.History,HistoryService,Handle(DownloadIgnoredEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,3,2.75,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.History,HistoryService,Handle(MoviesDeletedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,3,2.3333333333333335,0,0,2
